db,country,site,latitude,longitude
darling_etal_2019,Fiji,Bua_Bua29,-16.71312,178.502376
darling_etal_2019,Fiji,Bua_BUA31A,-16.767019,178.420775
mermaid,Fiji,BUA01A,-16.8277,178.351275
mermaid,Fiji,BUA01B,-16.821882,178.358538
mermaid,Fiji,BUA02A,-16.811301,178.173314
mermaid,Fiji,BUA03A,-16.889472,178.479504
mermaid,Fiji,BUA04,-16.896101,178.47759
mermaid,Fiji,BUA05,-16.946311,178.450133
mermaid,Fiji,BUA06A,-16.954782,178.476185
mermaid,Fiji,BUA07A,-16.83297,178.557182
mermaid,Fiji,BUA08A,-16.8494,178.543537
mermaid,Fiji,BUA09A,-16.803491,178.324957
mermaid,Fiji,BUA10A,-16.837014,178.273199
mermaid,Fiji,BUA10B,-16.829014,178.275178
mermaid,Fiji,BUA12A,-16.677986,178.483719
mermaid,Fiji,BUA17A,-16.775919,178.407411
mermaid,Fiji,BUA19,-16.826757,178.569836
mermaid,Fiji,BUA20A,-16.856581,178.555602
mermaid,Fiji,BUA22A,-16.81341,178.167516
mermaid,Fiji,BUA24A,-16.838822,178.523042
mermaid,Fiji,BUA25,-16.84262,178.539783
mermaid,Fiji,BUA25A,-16.688053,178.476461
mermaid,Fiji,Bua29,-16.71312,178.502376
mermaid,Fiji,BUA31A,-16.767019,178.420775
mermaid,Fiji,BUA39,-16.794912,178.268345
mermaid,Fiji,BUA40,-16.838237,178.30382
mermaid,Fiji,BUA41,-16.837973,178.289428
mermaid,Fiji,BUA42,-16.798135,178.307337
mermaid,Fiji,BUA43,-16.796831,178.291324
mermaid,Fiji,BUA44,-16.846508,178.324181
mermaid,Fiji,BUA45,-16.830834,178.327748
mermaid,Fiji,BUA46,-16.833632,178.21648
mermaid,Fiji,BUA47,-16.827814,178.376654
mermaid,Fiji,BuC1,-17.64,178.708
mermaid,Fiji,BuC2,-17.652,178.703
mermaid,Fiji,BuC3,-17.642,178.745
mermaid,Fiji,BuC4,-17.652,178.745
mermaid,Fiji,BuC5,-17.63,178.758
mermaid,Fiji,BuC6,-17.675,178.693
mermaid,Fiji,BuE1,-17.736001,178.74001
mermaid,Fiji,BuE2,-17.699,178.74
mermaid,Fiji,BuE3,-17.726,178.751
mermaid,Fiji,BuE4,-17.759,178.724
mermaid,Fiji,BuE5,-17.714,178.712
mermaid,Fiji,BuE6,-17.706,178.715
mermaid,Fiji,C13,-17.0476,178.9761
mermaid,Fiji,C3,-17.063367,179.020033
mermaid,Fiji,C5,-17.060783,179.0013
mermaid,Fiji,Dakuibeqa_Lagoon1,-18.416,178.133
mermaid,Fiji,Dakuibeqa_Lagoon2,-18.419,178.136
mermaid,Fiji,Dakuibeqa_Lagoon3,-18.422,178.133
mermaid,Fiji,Dakuni_Lagoon_Tabu,-18.41,178.156
mermaid,Fiji,Dakuni_Lagoon1,-18.405,178.149
mermaid,Fiji,Dakuni_Lagoon2,-18.412,178.149
mermaid,Fiji,Dakuni_Lagoon3,-18.414,178.147
mermaid,Fiji,Dakuni_Plat,-18.425,178.154
mermaid,Fiji,Dakuni_Plat_Tabu,-18.42,178.165
mermaid,Fiji,DAM01A,-16.852215,178.510498
mermaid,Fiji,DAM02A,-16.858351,178.528919
mermaid,Fiji,DAM05,-16.886121,178.553044
mermaid,Fiji,DAM06A,-16.9179,178.511939
mermaid,Fiji,DAM07,-16.909849,178.594869
mermaid,Fiji,DAM08A,-16.8902,178.60393
mermaid,Fiji,DAM10A,-16.92092,178.604294
mermaid,Fiji,DAM13A,-16.952751,178.487678
mermaid,Fiji,DAM14,-16.933671,178.56121
mermaid,Fiji,DAM15A,-16.933946,178.62169
mermaid,Fiji,DAM16A,-16.91069,178.604418
mermaid,Fiji,DAM17A,-16.870412,178.566264
mermaid,Fiji,DAM18,-16.943229,178.487088
mermaid,Fiji,DAM19,-16.935588,178.507157
mermaid,Fiji,DAM20,-16.888132,178.619
mermaid,Fiji,DAM22,-16.938472,178.569678
mermaid,Fiji,DAM24,-16.902319,178.568761
darling_etal_2019,Fiji,Dama_DAM01A,-16.852215,178.510498
darling_etal_2019,Fiji,Dama_DAM02A,-16.858351,178.528919
darling_etal_2019,Fiji,Dama_DAM05,-16.886121,178.553044
darling_etal_2019,Fiji,Dama_DAM06A,-16.9179,178.511939
darling_etal_2019,Fiji,Dama_DAM07,-16.909849,178.594869
darling_etal_2019,Fiji,Dama_DAM08A,-16.8902,178.60393
darling_etal_2019,Fiji,Dama_DAM10A,-16.92092,178.604294
darling_etal_2019,Fiji,Dama_DAM13A,-16.952751,178.487678
darling_etal_2019,Fiji,Dama_DAM14,-16.933671,178.56121
darling_etal_2019,Fiji,Dama_DAM15A,-16.933946,178.62169
darling_etal_2019,Fiji,Dama_DAM16A,-16.91069,178.604418
darling_etal_2019,Fiji,Dama_DAM17A,-16.870412,178.566264
darling_etal_2019,Fiji,Dama_DAM18,-16.943229,178.487088
darling_etal_2019,Fiji,Dama_DAM19,-16.935588,178.507157
darling_etal_2019,Fiji,Dama_DAM20,-16.888132,178.619
darling_etal_2019,Fiji,Dama_DAM22,-16.938472,178.569678
darling_etal_2019,Fiji,Dama_DAM24,-16.902319,178.568761
mermaid,Fiji,DamC1,-16.83556,178.5269
mermaid,Fiji,DamC3,-16.839076,178.552961
mermaid,Fiji,DamC4,-16.850734,178.559994
mermaid,Fiji,DamC5,-16.85472,178.5478
mermaid,Fiji,DamC8,-16.845049,178.537336
mermaid,Fiji,DamE1,-16.91083,178.60001
mermaid,Fiji,DamE2,-16.9225,178.6211
mermaid,Fiji,DamE4,-16.91611,178.6214
mermaid,Fiji,DamE5,-16.90917,178.5906
mermaid,Fiji,DamE6,-16.91833,178.6192
mermaid,Fiji,DamE7,-16.91833,178.6014
mermaid,Fiji,DawaC1,-17.627,178.559
mermaid,Fiji,DawaC2,-17.605,178.558
mermaid,Fiji,DawaC3,-17.632,178.582
mermaid,Fiji,DawaC4,-17.579,178.553
mermaid,Fiji,DawaC5,-17.702,178.601
mermaid,Fiji,DawaC6,-17.6759,178.61905
mermaid,Fiji,DawaE1,-17.57421,178.48918
mermaid,Fiji,DawaE2,-17.565,178.474
mermaid,Fiji,DawaE3,-17.555,178.463
mermaid,Fiji,DawaE4,-17.556,178.482
mermaid,Fiji,DawaE5,-17.542,178.5
mermaid,Fiji,DawaE6,-17.546,178.508
mermaid,Fiji,Disneyland,-17.24963,178.19145000000003
mermaid,Fiji,Dragon Tail,-17.26207,178.14215000000002
mermaid,Fiji,Dreammaker,-17.25779,178.10000000000002
mermaid,Fiji,E6,-17.32933,178.5923
mermaid,Fiji,Fish Market,-17.82206,178.78046000000006
mermaid,Fiji,Fish Market,-17.91833333,178.98944444
mermaid,Fiji,Fish patch,-18.15967,178.3997
mermaid,Fiji,Golden Dreams,-17.24878,178.10000000000002
mermaid,Fiji,GWW,-16.79817,179.9068333
mermaid,Fiji,Honeymoon wall,-17.94944444,178.9125
mermaid,Fiji,Horse1,-17.48974,178.60028
mermaid,Fiji,Horse2,-17.50096,178.59187
mermaid,Fiji,Horse3,-17.50477,178.60004
mermaid,Fiji,Kan03,-17.25385,-179.13147
mermaid,Fiji,Kan04,-17.22413,-179.08215
mermaid,Fiji,Kan05,-17.26847,-179.17772
mermaid,Fiji,Kan06,-17.25014,-179.17595
mermaid,Fiji,Kan07,-17.25005,-179.12773
mermaid,Fiji,Kan08,-17.24601,-179.13928
mermaid,Fiji,Kan09,-17.24883,-179.13474
mermaid,Fiji,KB001,-17.09066817,179.1193487
mermaid,Fiji,KB03,-17.1556,179.1268
mermaid,Fiji,KB04,-17.10321,179.1319
mermaid,Fiji,KB05,-17.10741,179.1381
mermaid,Fiji,KB06,-17.0712,179.0342
mermaid,Fiji,KB07,-17.08317,179.04076
mermaid,Fiji,KB09,-16.96729,178.99922
mermaid,Fiji,KB10,-16.9428,179.0636
mermaid,Fiji,KB11,-16.9383,179.0698
mermaid,Fiji,KB12,-16.8526,179.1052
mermaid,Fiji,KB13,-16.91,179.1059
mermaid,Fiji,KB14,-16.889,179.1018
mermaid,Fiji,KB17,-16.95352,179.00135
mermaid,Fiji,KBO6,-17.07122,179.03417
mermaid,Fiji,KD2,-17.3392,179.3717
mermaid,Fiji,KD3,-17.3688,179.37789999999995
mermaid,Fiji,KR7,-16.9439,178.97691
mermaid,Fiji,KR9,-16.8366,179.0974
darling_etal_2019,Fiji,Kubulau_C13,-17.047567,178.976083
darling_etal_2019,Fiji,Kubulau_KB04,-17.10343,179.131839
darling_etal_2019,Fiji,Kubulau_KB05,-17.107775,179.137813
darling_etal_2019,Fiji,Kubulau_KB06,-17.070846,179.034359
darling_etal_2019,Fiji,Kubulau_KB07,-17.082794,179.041148
darling_etal_2019,Fiji,Lekutu / Navakasiga_BUA17A,-16.775919,178.407411
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN01,-16.519228,178.6986
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN02A,-16.483683,178.776548
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN05A,-16.572249,178.684113
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN06A,-16.571406,178.695908
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN07A,-16.588698,178.692922
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN08A,-16.584868,178.695599
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN11A,-16.602339,178.618038
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN13A,-16.637449,178.496722
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN14,-16.619766,178.538709
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN15,-16.505782,178.679571
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN17A,-16.544447,178.624206
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN20A,-16.544822,178.662773
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN21A,-16.510794,178.750171
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN24A,-16.497988,178.766056
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN27,-16.655603,178.504697
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN29A,-16.617495,178.510654
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN30,-16.634864,178.50536
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN31A,-16.672689,178.49641
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN33A,-16.481716,178.749017
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN34A,-16.524794,178.738048
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN35A,-16.5302,178.726918
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN36,-16.521164,178.66492
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN37A,-16.514113,178.649745
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN38,-16.591495,178.528198
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN49A,-16.626171,178.610994
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN53A,-16.5446,178.607849
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN55A,-16.585149,178.547607
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN68,-16.578535,178.634581
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN69,-16.568415,178.609725
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN70,-16.538965,178.642406
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN71,-16.615225,178.660499
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKN72,-16.554424,178.643376
darling_etal_2019,Fiji,Lekutu / Navakasiga_LKNGT,-16.627012,178.689202
mermaid,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674
mermaid,Fiji,LKN01,-16.519228,178.6986
mermaid,Fiji,LKN02A,-16.483683,178.776548
mermaid,Fiji,LKN05A,-16.572249,178.684113
mermaid,Fiji,LKN06A,-16.571406,178.695908
mermaid,Fiji,LKN07A,-16.588698,178.692922
mermaid,Fiji,LKN08A,-16.584868,178.695599
mermaid,Fiji,LKN11A,-16.602339,178.618038
mermaid,Fiji,LKN13A,-16.637449,178.496722
mermaid,Fiji,LKN14,-16.619766,178.538709
mermaid,Fiji,LKN15,-16.505782,178.679571
mermaid,Fiji,LKN17A,-16.544447,178.624206
mermaid,Fiji,LKN20A,-16.544822,178.662773
mermaid,Fiji,LKN21A,-16.510794,178.750171
mermaid,Fiji,LKN24A,-16.497988,178.766056
mermaid,Fiji,LKN27,-16.655603,178.504697
mermaid,Fiji,LKN29A,-16.617495,178.510654
mermaid,Fiji,LKN30,-16.634864,178.50536
mermaid,Fiji,LKN31A,-16.672689,178.49641
mermaid,Fiji,LKN33A,-16.481716,178.749017
mermaid,Fiji,LKN34A,-16.524794,178.738048
mermaid,Fiji,LKN35A,-16.5302,178.726918
mermaid,Fiji,LKN36,-16.521164,178.66492
mermaid,Fiji,LKN37A,-16.514113,178.649745
mermaid,Fiji,LKN38,-16.591495,178.528198
mermaid,Fiji,LKN49A,-16.626171,178.610994
mermaid,Fiji,LKN53A,-16.5446,178.607849
mermaid,Fiji,LKN55A,-16.585149,178.547607
mermaid,Fiji,LKN68,-16.578535,178.634581
mermaid,Fiji,LKN69,-16.568415,178.609725
mermaid,Fiji,LKN70,-16.538965,178.642406
mermaid,Fiji,LKN71,-16.615225,178.660499
mermaid,Fiji,LKN72,-16.554424,178.643376
mermaid,Fiji,LKNGT,-16.627012,178.689202
mermaid,Fiji,LV01,-17.61747,178.79462999999998
mermaid,Fiji,LV02,-17.62546,178.81601999999998
mermaid,Fiji,LV03,-17.63989,178.82092
mermaid,Fiji,LV05,-17.65785,178.8392
mermaid,Fiji,LV07,-17.65547269042097,178.7440166529268
mermaid,Fiji,LV08,-17.598,178.82515999999998
mermaid,Fiji,LV12,-17.56563,178.85141
mermaid,Fiji,LV13,-17.61565,178.83602999999994
mermaid,Fiji,LV14,-17.665941230257452,178.84656144306064
mermaid,Fiji,LV15,-17.64949,178.84181
mermaid,Fiji,LV16,-17.65072,178.82857
mermaid,Fiji,LV17,-17.65350977141311,178.70790481567383
mermaid,Fiji,Manta Beach,-17.166197,177.195292
mermaid,Fiji,MAP01,-16.937449,179.028741
mermaid,Fiji,MAP02,-16.9191,179.0367
mermaid,Fiji,MAP06,-16.8369,179.0801
mermaid,Fiji,MAP07,-16.9599,178.9698
mermaid,Fiji,MAP08,-16.9926,178.976039
mermaid,Fiji,MAP09,-16.9592,178.9781
mermaid,Fiji,MAP10,-16.9774,178.9824
mermaid,Fiji,MAP11,-16.9754,178.9722
mermaid,Fiji,MAP12,-16.9413,179.0036
mermaid,Fiji,MAP13,-16.8877,179.0934
mermaid,Fiji,MAP14,-16.902,179.0919
mermaid,Fiji,MAP15,-16.1596,179.0788
mermaid,Fiji,MAP16A,-16.9205,179.0766
mermaid,Fiji,MAP17,-16.9141,179.0666
mermaid,Fiji,MAP18,-16.8864,179.0757
mermaid,Fiji,MAP19,-16.912,179.0537
mermaid,Fiji,MAP20A,-16.8417,179.0912
mermaid,Fiji,MAP21,-16.8541,179.0932
mermaid,Fiji,MAP26,-17.1129,179.0932
mermaid,Fiji,MAP28,-16.8656,179.0415
mermaid,Fiji,MAP30A,-17.0922,179.1206
mermaid,Fiji,MAP31A,-17.0728,179.1106
mermaid,Fiji,MAP32,-17.0463,179.0574
mermaid,Fiji,MD1,-17.3951,179.3662
mermaid,Fiji,MD4,-17.4045,179.3866
mermaid,Fiji,MD6,-17.3865,179.4036
mermaid,Fiji,MM,-17.3335,178.5227
mermaid,Fiji,MM1,-17.3453951,178.5225964
mermaid,Fiji,MO1,-17.0485,178.9554
mermaid,Fiji,Moon1,-17.53041,178.52386
mermaid,Fiji,Moon2,-17.52593,178.51248
mermaid,Fiji,Moon3,-17.51915,178.51619
mermaid,Fiji,Moturiki Finger,-17.81818,178.77739999999994
mermaid,Fiji,N19,-17.1457,179.098733
mermaid,Fiji,N20,-17.140016,179.09155
mermaid,Fiji,"NA02",-17.72484,178.82768
mermaid,Fiji,"NA03",-17.740184929631575,178.81004333496094
mermaid,Fiji,"NA05",-17.72,178.85114999999996
mermaid,Fiji,"NA07",-17.73409,178.84105
mermaid,Fiji,"NAD001",-17.05482602,178.9151571
mermaid,Fiji,"NAD002",-17.05102458,178.910541
mermaid,Fiji,"NAD004",-17.03807619,178.9373656
mermaid,Fiji,"NAD005",-17.0347327,178.9203162
mermaid,Fiji,"NAD006",-17.03120279,178.9222169
mermaid,Fiji,"NAD007",-16.96630678,178.7929679
mermaid,Fiji,"NAD008",-16.96331994,178.8011139
mermaid,Fiji,"NAD009",-16.95775539,178.8108583
mermaid,Fiji,"NAD010",-16.9492003,178.8060015
mermaid,Fiji,"NAD012",-16.94132589,178.8217503
mermaid,Fiji,"NAD013",-16.93399454,178.8119751
mermaid,Fiji,"NAD016",-16.92557707,178.8198496
mermaid,Fiji,"NAD019",-16.91987491,178.8326115
mermaid,Fiji,"NAD020",-16.92340482,178.8423867
mermaid,Fiji,"NAD021",-16.91254356,178.8388568
mermaid,Fiji,"NAD103",-17.047288000000002,178.911822
mermaid,Fiji,"NAD111",-16.951638,178.816601
mermaid,Fiji,"NAD117",-16.934046,178.830992
darling_etal_2019,Fiji,Nadi_NAD001,-17.054826,178.915157
darling_etal_2019,Fiji,Nadi_NAD002,-17.051025,178.910541
darling_etal_2019,Fiji,Nadi_NAD004,-17.038076,178.937366
darling_etal_2019,Fiji,Nadi_NAD005,-17.034733,178.920316
darling_etal_2019,Fiji,Nadi_NAD006,-17.031203,178.922217
darling_etal_2019,Fiji,Nadi_NAD007,-16.966307,178.792968
darling_etal_2019,Fiji,Nadi_NAD008,-16.96332,178.801114
darling_etal_2019,Fiji,Nadi_NAD009,-16.957755,178.810858
darling_etal_2019,Fiji,Nadi_NAD010,-16.9492,178.806001
darling_etal_2019,Fiji,Nadi_NAD012,-16.941326,178.82175
darling_etal_2019,Fiji,Nadi_NAD013,-16.933995,178.811975
darling_etal_2019,Fiji,Nadi_NAD016,-16.925577,178.81985
darling_etal_2019,Fiji,Nadi_NAD019,-16.919875,178.832612
darling_etal_2019,Fiji,Nadi_NAD020,-16.923405,178.842387
darling_etal_2019,Fiji,Nadi_NAD021,-16.912544,178.838857
darling_etal_2019,Fiji,Nadi_NAD103,-17.047288000000002,178.911822
darling_etal_2019,Fiji,Nadi_NAD111,-16.951638,178.816601
darling_etal_2019,Fiji,Nadi_NAD117,-16.934046,178.830992
darling_etal_2019,Fiji,Namena_C3,-17.062972,179.019968
darling_etal_2019,Fiji,Namena_C5,-17.061209,179.0021977
darling_etal_2019,Fiji,Namena_N19,-17.145246,179.099255
darling_etal_2019,Fiji,Namena_N20,-17.139544,179.091924
mermaid,Fiji,"NAO1",-17.746,178.827
mermaid,Fiji,"NAO2N",-17.722,178.82899999999995
mermaid,Fiji,"NAO3",-17.74,178.812
mermaid,Fiji,"NAO6",-17.74,178.83799999999997
mermaid,Fiji,"NAO7",-17.734,178.841
mermaid,Fiji,"NAOBF1",-17.64418,178.83719
mermaid,Fiji,"NAOBF2",-17.631,178.83
mermaid,Fiji,"NAOBF2",-17.631,178.83000000000004
mermaid,Fiji,"NAOBF3",-17.598,178.825
mermaid,Fiji,"NAOBF3",-17.598,178.82500000000005
mermaid,Fiji,"NAOBF4",-17.595,178.819
mermaid,Fiji,"NAOBF4",-17.595,178.81899999999996
mermaid,Fiji,"NAOBT1",-17.622,178.831
mermaid,Fiji,"NAOBT1",-17.622,178.83100000000002
mermaid,Fiji,"NAOBT2",-17.618,178.829
mermaid,Fiji,"NAOBT2",-17.618,178.82899999999995
mermaid,Fiji,"NAOBT3",-17.614,178.83
mermaid,Fiji,"NAOBT3",-17.614,178.83000000000004
mermaid,Fiji,"NAOCF1",-17.64391,178.82422
mermaid,Fiji,"NAOCF2",-17.63753,178.82054
mermaid,Fiji,"NAOCF3",-17.62048,178.80315
mermaid,Fiji,"NAOCF4",-17.61859,178.79863
mermaid,Fiji,"NAOCT1",-17.62539,178.81694
mermaid,Fiji,"NAOCT2",-17.62515,178.81316
darling_etal_2019,Fiji,Nauouo_NAOBF1,-17.64418,178.83719
darling_etal_2019,Fiji,Nauouo_NAOBF2,-17.63188,178.83022
darling_etal_2019,Fiji,Nauouo_NAOBF3,-17.59868,178.82509
darling_etal_2019,Fiji,Nauouo_NAOBF4,-17.59588,178.81969
darling_etal_2019,Fiji,Nauouo_NAOBT1,-17.6223,178.83109
darling_etal_2019,Fiji,Nauouo_NAOBT2,-17.61867,178.82927
darling_etal_2019,Fiji,Nauouo_NAOBT3,-17.61401,178.83002
darling_etal_2019,Fiji,Nauouo_NAOCF1,-17.64391,178.82422
darling_etal_2019,Fiji,Nauouo_NAOCF2,-17.63753,178.82054
darling_etal_2019,Fiji,Nauouo_NAOCF3,-17.62048,178.80315
darling_etal_2019,Fiji,Nauouo_NAOCF4,-17.61859,178.79863
darling_etal_2019,Fiji,Nauouo_NAOCT1,-17.62539,178.81694
darling_etal_2019,Fiji,Nauouo_NAOCT2,-17.62515,178.81316
mermaid,Fiji,Navakavu_Lagoon,-18.158,178.343
mermaid,Fiji,Navakavu_Lagoon_Tabu,-18.144,178.367
mermaid,Fiji,Navakavu_Plat,-18.15,178.345
mermaid,Fiji,Navakavu_Plat_Tabu,-18.146,178.363
mermaid,Fiji,NC1,-17.2389,179.4391
mermaid,Fiji,NC2,-17.2511,179.4384
mermaid,Fiji,NF1,-17.3848,179.4099
mermaid,Fiji,NF2,-17.37898,179.41577
mermaid,Fiji,NF3,-17.3787,179.4189
mermaid,Fiji,NF4,-17.3709,179.4239
mermaid,Fiji,NF5,-17.36679,179.42178
mermaid,Fiji,NF6,-17.36799,179.42468
mermaid,Fiji,NKC,-16.8447,179.0695
mermaid,Fiji,NKT,-16.8458,179.0594
mermaid,Fiji,NOB1,-16.8597,179.1038
mermaid,Fiji,NOB2,-16.8978,179.105
mermaid,Fiji,NOB3,-16.9395,179.0686
mermaid,Fiji,NP1,-16.94588,179.01736
mermaid,Fiji,NP2,-16.9461,179.0007
mermaid,Fiji,NS1,-17.3378,179.4467
mermaid,Fiji,NS3,-17.3741,179.4217
mermaid,Fiji,NT1,-17.3741,179.4217
mermaid,Fiji,NT2,-17.3774,179.4206
mermaid,Fiji,NT3,-17.3749,179.4244
mermaid,Fiji,NTRFN1,-17.509,178.382
mermaid,Fiji,NTRFN7,-17.516,178.398
mermaid,Fiji,NTRFT4,-17.495,178.38
mermaid,Fiji,NTRFT5,-17.499,178.381
mermaid,Fiji,NTRFT7,-17.496,178.378
mermaid,Fiji,NTRFT8,-17.501,178.376
mermaid,Fiji,NV1,-17.294,179.3578
mermaid,Fiji,NV4,-17.3146,179.3684
mermaid,Fiji,Playground,-17.79447,178.78452
mermaid,Fiji,PT2,-16.8447,179.0556
mermaid,Fiji,Ratstail,-18.137,178.381
darling_etal_2019,Fiji,Raviravi_BUA01A,-16.8277,178.351275
darling_etal_2019,Fiji,Raviravi_BUA01B,-16.821882,178.358538
darling_etal_2019,Fiji,Raviravi_BUA02A,-16.811301,178.173314
darling_etal_2019,Fiji,Raviravi_BUA09A,-16.803491,178.324957
darling_etal_2019,Fiji,Raviravi_BUA10A,-16.837014,178.273199
darling_etal_2019,Fiji,Raviravi_BUA10B,-16.829014,178.275178
darling_etal_2019,Fiji,Raviravi_BUA22A,-16.81341,178.167516
darling_etal_2019,Fiji,Raviravi_BUA39A,-16.794912,178.268345
darling_etal_2019,Fiji,Raviravi_BUA39B,-16.7949,178.268768
darling_etal_2019,Fiji,Raviravi_BUA40,-16.838237,178.30382
darling_etal_2019,Fiji,Raviravi_BUA41,-16.837973,178.289428
darling_etal_2019,Fiji,Raviravi_BUA42,-16.798135,178.307337
darling_etal_2019,Fiji,Raviravi_BUA43,-16.796831,178.291324
darling_etal_2019,Fiji,Raviravi_BUA44,-16.846508,178.324181
darling_etal_2019,Fiji,Raviravi_BUA45,-16.830834,178.327748
darling_etal_2019,Fiji,Raviravi_BUA46,-16.833632,178.21648
darling_etal_2019,Fiji,Raviravi_BUA47,-16.827814,178.376654
darling_etal_2019,Fiji,Raviravi_VUY18,-16.960078,178.65018
mermaid,Fiji,RF13,-16.9187,179.1032
mermaid,Fiji,RF8,-16.871,179.0873
mermaid,Fiji,SOL001A,-17.094474,178.777817
mermaid,Fiji,SOL002,-17.09148276,178.7788483
mermaid,Fiji,SOL003,-17.08747731,178.7785938
mermaid,Fiji,SOL004,-17.0930191,178.785561
mermaid,Fiji,SOL005,-17.09121123,178.7883519
mermaid,Fiji,SOL006,-17.09089016,178.7910955
mermaid,Fiji,SOL007,-17.097643,178.797611
mermaid,Fiji,SOL008,-17.093721,178.797855
mermaid,Fiji,SOL009,-17.09107596,178.7989416
mermaid,Fiji,SOL010,-17.10324043,178.8043404
mermaid,Fiji,SOL012,-17.09637033,178.8054584
mermaid,Fiji,SOL013,-17.09066817,178.8079022
mermaid,Fiji,SOL014,-17.08766966,178.8036246
mermaid,Fiji,SOL015,-17.08578061,178.8119751
mermaid,Fiji,SOL016,-17.08183199,178.8094918
mermaid,Fiji,SOL017,-17.08578061,178.819578
mermaid,Fiji,SOL018,-17.08257432,178.8184802
mermaid,Fiji,SOL019,-17.08876745,178.8269094
mermaid,Fiji,SOL021,-17.08116685,178.8238992
mermaid,Fiji,SOL022,-17.08821234,178.8455915
mermaid,Fiji,SOL023,-17.08469448,178.8388568
mermaid,Fiji,SOL024,-17.08306529,178.8453735
mermaid,Fiji,SOL025,-17.08523754,178.8559632
mermaid,Fiji,SOL026,-17.07838168,178.864164
mermaid,Fiji,SOL027,-17.06867413,178.8651953
mermaid,Fiji,SOL028,-17.06487269,178.8730697
mermaid,Fiji,SOL029,-17.06344948,178.8907002
mermaid,Fiji,SOL030,-17.05699827,178.8836594
mermaid,Fiji,SOL031,-17.01453925,178.7704546
mermaid,Fiji,SOL033,-16.98151254,178.7992132
mermaid,Fiji,SOL034,-17.01898388,178.8396713
mermaid,Fiji,SOL035,-17.01681162,178.8377706
mermaid,Fiji,SOL111,-17.09916913,178.8058997
mermaid,Fiji,SOL120,-17.081489,178.823896
mermaid,Fiji,SOL132,-16.99997668,178.7929679
darling_etal_2019,Fiji,Solevu_SOL001A,-17.094474,178.777817
darling_etal_2019,Fiji,Solevu_SOL002,-17.091483,178.778848
darling_etal_2019,Fiji,Solevu_SOL003,-17.087477,178.778594
darling_etal_2019,Fiji,Solevu_SOL004,-17.093019,178.785561
darling_etal_2019,Fiji,Solevu_SOL005,-17.091211,178.788352
darling_etal_2019,Fiji,Solevu_SOL006,-17.09089,178.791095
darling_etal_2019,Fiji,Solevu_SOL007,-17.097643,178.797611
darling_etal_2019,Fiji,Solevu_SOL008,-17.093721,178.797855
darling_etal_2019,Fiji,Solevu_SOL009,-17.091076,178.798942
darling_etal_2019,Fiji,Solevu_SOL010,-17.10324,178.80434
darling_etal_2019,Fiji,Solevu_SOL012,-17.09637,178.805458
darling_etal_2019,Fiji,Solevu_SOL013,-17.090668,178.807902
darling_etal_2019,Fiji,Solevu_SOL014,-17.08767,178.803625
darling_etal_2019,Fiji,Solevu_SOL015,-17.085781,178.811975
darling_etal_2019,Fiji,Solevu_SOL016,-17.081832,178.809492
darling_etal_2019,Fiji,Solevu_SOL017,-17.085781,178.819578
darling_etal_2019,Fiji,Solevu_SOL018,-17.082574,178.81848
darling_etal_2019,Fiji,Solevu_SOL019,-17.088767,178.826909
darling_etal_2019,Fiji,Solevu_SOL021,-17.081167,178.823899
darling_etal_2019,Fiji,Solevu_SOL022,-17.088212,178.845592
darling_etal_2019,Fiji,Solevu_SOL023,-17.084694,178.838857
darling_etal_2019,Fiji,Solevu_SOL024,-17.083065,178.845374
